id,title,description,place,city,address,date_start,date_end,tags,url
91414643,Visites-lectures à l’appartement natal de Stendhal,Les membres de l’association Stendhal et des Amis du musée Stendhal vous ouvrent les portes de l’appartement natal de l’écrivain pour partager avec vous quelques lectures choisies de son récit _Vie…,Musée Stendhal,Grenoble,"20 Grand Rue, 38000 Grenoble, France",2025-09-20T08:30:00+00:00,2025-09-21T14:45:00+00:00,,https://openagenda.com/culture/events/visites-lectures-a-lappartement-natal-de-stendhal-1411804
66489356,Visite guidée : Un bâtiment pour conserver les archives,Découvrez comment le bâtiment des Archives départementales a été conçu pour conserver le patrimoine écrit du territoire de l’Isère dans des conditions optimales et comment les archivistes œuvrent au…,Archives départementales de l'Isère,Saint-Martin-d'Hères,"12 Rue Georges Perec, 38400 Saint-Martin-d'Hères, France",2025-09-20T08:30:00+00:00,2025-09-21T10:00:00+00:00,,https://openagenda.com/culture/events/un-batiment-pour-conserver-les-archives
25517034,"""Le Grenoble des mystères"". Circuit 1 : Rébus et Mystères",Les énigmes et rébus qui parent la ville de Grenoble.,Patrimoine et Développement du Grand Grenoble,Grenoble,"10, rue Chenoise, 38000 Grenoble, Auvergne-Rhône-Alpes",2025-09-20T08:45:00+00:00,2025-09-21T14:15:00+00:00,,https://openagenda.com/culture/events/le-grenoble-des-mysteres-circuit-1-rebus-et-mysteres
23544634,Festi'Jeux Médiévaux,"Le temps d’une journée, vivez une immersion ludique au Moyen Âge avec des jeux d'époque ! Entre famille ou amis, affrontez-vous autour de jeux traditionnels comme le trou madame ou la riboulette, de …",Ancien évêché,Grenoble,"11B Rue du Vieux Temple, 38000 Grenoble, France",2025-09-20T09:00:00+00:00,2025-09-20T16:00:00+00:00,,https://openagenda.com/culture/events/festijeux-medievaux
38759626,"Journées Européennes du Patrimoine - Visite inclusive, Transcrite en LSF",Visite théâtralisée,Musée de la Résistance et de la Déportation de l'Isère,Grenoble,"14, Rue Hébert 38 000 Grenoble",2025-09-20T09:00:00+00:00,2025-09-20T10:00:00+00:00,"visite, musée, Journée Européennes du Patrimoine, jeune public, famille, activité, journée du patrimoine, visite inclusive, inclusive, handicap auditif, LSF",https://openagenda.com/culture/events/journee-europeennes-du-patrimoine-visite-inclusive-transcrite-en-lsf
92281542,"Visite guidée exceptionnelle "" À l'assaut des châteaux forts ! Les archéologues racontent""","Par Anouk Clavier, archéologue, ancienne conservatrice du patrimoine au Département de l'Isère et conseillère scientifique de l’exposition",Ancien évêché,Grenoble,"11B Rue du Vieux Temple, 38000 Grenoble, France",2025-09-20T09:30:00+00:00,2025-09-20T10:30:00+00:00,,https://openagenda.com/culture/events/visite-guidee-exceptionnelle-a-lassaut-des-chateaux-forts-les-archeologues-racontent
92993982,A la découverte de l'artothèque,"Depuis 1976, l’artothèque de Grenoble propose au prêt une collection d’œuvres d’art originales. Première artothèque installée dans une bibliothèque en France, elle a pour mission de rendre l’art à et…",Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-20T11:00:00+00:00,2025-09-21T15:00:00+00:00,,https://openagenda.com/culture/events/a-la-decouverte-de-lartotheque-6884022
59115086,"Visite guidée ""Grenoble au Moyen Âge""",Parcours à travers les collections du musée et un parcours dans la ville.,Ancien évêché,Grenoble,"11B Rue du Vieux Temple, 38000 Grenoble, France",2025-09-20T12:00:00+00:00,2025-09-20T14:00:00+00:00,,https://openagenda.com/culture/events/visite-guidee-grenoble-au-moyen-age-5274560
42137098,Architecture et urbanisation du quartier Mi-Plaine : exposition et visite guidée,Exposition hors les murs dans le parc des Aiguinards : panneaux retraçant l’histoire du quartier. Installée dans le parc du 20 septembre au 18 octobre.,Bibliothèque Simone Lagrange,Meylan,14 rue des Aiguinards 38240 Meylan,2025-09-20T12:00:00+00:00,2025-09-20T15:00:00+00:00,,https://openagenda.com/culture/events/architecture-et-urbanisation-du-quartier-mi-plaine-exposition-et-visite-guidee
65732429,Présentation de l’application Archistoire,"Archistoire est une application mobile de visites culturelles et patrimoniales, qui permet de découvrir l’histoire des bâtiments, places et parcs de la ville. L'application permet d’explorer des à et…",Bibliothèque Paul Langevin,Saint-Martin-d'Hères,"29 Place Karl Marx, 38400 Saint-Martin-d'Hères, France",2025-09-20T12:00:00+00:00,2025-09-20T16:00:00+00:00,,https://openagenda.com/culture/events/presentation-de-lapplication-archistoire
22857945,Visites flash,"Plongez au cœur des Archives et laissez-vous guider dans des espaces de travail habituellement fermés au public. L’occasion de découvrir missions et métiers des Archives, et d’explorer la diversité…",Archives départementales de l'Isère,Saint-Martin-d'Hères,"12 Rue Georges Perec, 38400 Saint-Martin-d'Hères, France",2025-09-20T12:00:00+00:00,2025-09-21T14:00:00+00:00,,https://openagenda.com/culture/events/visites-flash-2930944
15867965,"Visite guidée : exposition ""Métamorphoses urbaines""","À travers un inventaire minutieux qui a porté sur une vingtaine de quartiers de villes, soigneusement choisis pour leur diversité architecturale et leur développement industriel, ce travail met en du…",Archives départementales de l'Isère,Saint-Martin-d'Hères,"12 Rue Georges Perec, 38400 Saint-Martin-d'Hères, France",2025-09-20T12:00:00+00:00,2025-09-21T15:00:00+00:00,,https://openagenda.com/culture/events/metamorphoses-urbaines
55433259,Le petit train des arts – Saison 4,Visites co-organisées par le Campus des Arts (Université Grenoble Alpes) et la ville de Saint-Martin-d’Hères.,Bibliothèque Paul Langevin,Saint-Martin-d'Hères,"29 Place Karl Marx, 38400 Saint-Martin-d'Hères, France",2025-09-20T12:00:00+00:00,2025-09-20T16:15:00+00:00,,https://openagenda.com/culture/events/le-petit-train-des-arts-saison-4-4940768
32820061,L'au-delà du féminisme - visite guidée au cimetière Saint-Roch par Anaïs Gui-Diby,Cette visite du cimetière nous permettra de raconter l'histoire du Grenoble féminin du début du XIXe siècle à la Seconde Guerre Mondiale. Nous parlerons de toutes ces femmes qui ont marqué leur ou  à…,Cimetière Saint-Roch - Grenoble,Grenoble,"2, rue du Souvenir - 38000 Grenoble",2025-09-20T12:30:00+00:00,2025-09-20T14:30:00+00:00,,https://openagenda.com/culture/events/lau-dela-du-feminisme-visite-guidee-au-cimetiere-saint-roch-par-anais-gui-diby
97893679,"Visite intemporelle au cœur du cimetière Saint-Roch, visite guidée par Marie-Claire Rivoire et Monique Bonvallet","Véritable musée à ciel ouvert, le cimetière Saint-Roch cache au cœur de sa partie la plus ancienne et la plus secrète, nombre de monuments remarquables, témoins de la vie intense de Grenoble des XIXe…",Cimetière Saint-Roch - Grenoble,Grenoble,"2, rue du Souvenir - 38000 Grenoble",2025-09-20T12:30:00+00:00,2025-09-20T14:30:00+00:00,,https://openagenda.com/culture/events/visite-intemporelle-au-coeur-du-cimetiere-saint-roch-par-marie-claire-rivoire
47593981,Visite-conférence de la Collégiale Saint-André,"Construite au XIIIe siècle par André Dauphin, comte de Viennois, la collégiale Saint-André de Grenoble était la chapelle du palais et la nécropole des souverains du Dauphiné. Dotée d’un chapitre de à…",Collégiale Saint-André,Grenoble,"Place Saint-André, 38000 Grenoble, Isère, Auvergne-Rhône-Alpes",2025-09-20T12:30:00+00:00,2025-09-20T14:00:00+00:00,,https://openagenda.com/culture/events/visite-conference-de-la-collegiale-saint-andre-9713145
4464521,Dans les coulisses des Archives : visite guidée spéciales familles,"Guidé par les agents des Archives, partez à la découverte des espaces de travail habituellement fermés au public. Un parcours adapté aux petits et grands pour découvrir les missions et les métiers…",Archives départementales de l'Isère,Saint-Martin-d'Hères,"12 Rue Georges Perec, 38400 Saint-Martin-d'Hères, France",2025-09-20T12:30:00+00:00,2025-09-21T13:30:00+00:00,,https://openagenda.com/culture/events/dans-les-coulisses-des-archives-visites-speciales-familles
55735658,Tiny houses construites en chantiers participatifs pour et avec des jeunes en difficultés,"Venez visiter notre chantier participatif de construction de petits habitats écologiques mobiles, des ""tiny houses"" à vocation sociale. Celles-ci sont construites par notre association avec des dont …",La Correspondance,Grenoble,30 bis avenue Marcelin Berthelot 38100 Grenoble,2025-09-20T13:00:00+00:00,2025-09-20T17:00:00+00:00,,https://openagenda.com/culture/events/tiny-houses-construites-en-chantiers-participatifs-pour-et-avec-des-jeunes-en-difficultes
97163195,"Présentation et audition de l’orgue par Bruno Charnay, organiste titulaire de la collégiale","Le programme interprété par Bruno Charnay, organiste titulaire, mettra en valeur les ressources de ce grand instrument symphonique (buffet du XVIIIe siècle) récemment restauré, le seul en Isère la de…",Collégiale Saint-André,Grenoble,"Place Saint-André, 38000 Grenoble, Isère, Auvergne-Rhône-Alpes",2025-09-20T14:00:00+00:00,2025-09-20T15:00:00+00:00,,https://openagenda.com/culture/events/presentation-et-audition-de-lorgue-par-bruno-charnay-organiste-titulaire-de-la-collegiale
51222054,"Visite guidée ""Le baptistère de Grenoble""",Découvrez les vestiges archéologiques exceptionnels du baptistère de Grenoble,Ancien évêché,Grenoble,"11B Rue du Vieux Temple, 38000 Grenoble, France",2025-09-20T14:00:00+00:00,2025-09-20T15:00:00+00:00,,https://openagenda.com/culture/events/visite-guidee-le-baptistere-de-grenoble-6384167
5675821,Journées Européennes du Patrimoine - Et à la fin elles vécurent libres !,Spectacle jeune public,Musée de la Résistance et de la Déportation de l'Isère,Grenoble,"14, Rue Hébert 38 000 Grenoble",2025-09-20T14:00:00+00:00,2025-09-21T09:00:00+00:00,"musée, activité, jeune public, famille, spectacle, journée du patrimoine, Journée Européennes du Patrimoine, enfant, conte, histoires",https://openagenda.com/culture/events/8032903
13687099,"""Le Grenoble des mystères"". Circuit 2 : Crimes et châtiments",Justices et injustices dans le Grenoble de nos aïeux.,Patrimoine et Développement du Grand Grenoble,Grenoble,"10, rue Chenoise, 38000 Grenoble, Auvergne-Rhône-Alpes",2025-09-20T14:00:00+00:00,2025-09-21T13:15:00+00:00,,https://openagenda.com/culture/events/le-grenoble-des-mysteres-circuit-2-crimes-et-chatiments
33396659,Dans les coulisses de la bibliothèque,Envie de découvrir ce que le public ne voit jamais ?,Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-20T14:00:00+00:00,2025-09-20T15:00:00+00:00,,https://openagenda.com/culture/events/dans-les-coulisses-de-la-bibliotheque
41683507,"Conférence musicale : Erik Satie, un compositeur en résidence en banlieue ouvrière",Animée par l’association SMH Histoire - Mémoire Vive en partenariat avec le Centre Erik Satie.,Salle Ambroise Croizat,Saint-Martin-d'Hères,Place du 8 février 1962 38400 SAINT MARTIN D'HERES,2025-09-20T14:00:00+00:00,2025-09-20T17:00:00+00:00,,https://openagenda.com/culture/events/conference-musicale-erik-satie-un-compositeur-en-residence-en-banlieue-ouvriere
66531391,À la découverte des savoir-faire du livre,"Tout au long de la journée, petits et grands sont invités à découvrir des savoir-faire autour du livre… et à repartir avec leurs propres créations.",Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-21T08:00:00+00:00,2025-09-21T15:00:00+00:00,,https://openagenda.com/culture/events/a-la-decouverte-des-savoir-faire-du-livre
49856131,"Exposition « Premiers livres imprimés, une révolution au 15e siècle »","Les premiers livres imprimés, au 15e siècle, sont des témoins particulièrement précieux et émouvants de la période de naissance de l’imprimerie, de cette invention sans précédent pour la diffusion et…",Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-21T08:00:00+00:00,2025-09-21T15:00:00+00:00,,https://openagenda.com/culture/events/exposition-premiers-livres-imprimes-une-revolution-au-15e-siecle
13264973,Un atelier au service du patrimoine,L’atelier de reliure et de restauration de la bibliothèque préserve le patrimoine écrit et graphique. Découvrez les techniques et savoir-faire des métiers de relieur et de restaurateur qui n’ont 150 …,Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-21T08:00:00+00:00,2025-09-21T14:45:00+00:00,,https://openagenda.com/culture/events/un-atelier-au-service-du-patrimoine-598677
10434822,Les maisons de tolérance,"""""""Ville de garnison, la prostitution sur Grenoble a toujours constitué un enjeu. Considérée, comme un  mal nécessaire la prostitution a toujours oscillé entre approbation et répression. Les maisons …",Patrimoine et Développement du Grand Grenoble,Grenoble,"10, rue Chenoise, 38000 Grenoble, Auvergne-Rhône-Alpes",2025-09-21T08:15:00+00:00,2025-09-21T14:00:00+00:00,,https://openagenda.com/culture/events/les-maisons-de-tolerance
69075041,"Exposition « Premiers livres imprimés, une révolution au 15e siècle »","Les premiers livres imprimés, au 15e siècle, sont des témoins particulièrement précieux et émouvants de la période de naissance de l’imprimerie, de cette invention sans précédent pour la diffusion et…",Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-21T08:30:00+00:00,2025-09-21T14:30:00+00:00,,https://openagenda.com/culture/events/exposition-premiers-livres-imprimes-une-revolution-au-15e-siecle-7918297
92923857,Balade contée,"Animée par l’association Baladaconte, en partenariat avec l’Union de quartier Croix-Rouge.",Parc Danielle Casanova,Saint-Martin-d'Hères,avenue Ambroise Croizat 38400 Saint-Martin d'Hères,2025-09-21T08:30:00+00:00,2025-09-21T10:00:00+00:00,,https://openagenda.com/culture/events/balade-contee-9680463
61815793,"Démonstrations ""El’ faiseu d’chiffle""",Démonstrations de lutherie historique par l'atelier Elbock.,Ancien évêché,Grenoble,"11B Rue du Vieux Temple, 38000 Grenoble, France",2025-09-21T09:00:00+00:00,2025-09-21T16:00:00+00:00,,https://openagenda.com/culture/events/demonstrations-el-faiseu-dchiffle
38225204,Présentation des nouvelles acquisitions patrimoniales de la bibliothèque d'étude et du patrimoine,"La bibliothèque municipale d’étude et du patrimoine a pour mission principale la conservation et la valorisation d’un patrimoine écrit et graphique constitué principalement de manuscrits, livres et à…",Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-21T09:00:00+00:00,2025-09-21T15:00:00+00:00,,https://openagenda.com/culture/events/presentation-des-nouvelles-acquisitions-patrimoniales-de-la-bibliotheque-detude-et-du-patrimoine-9446421
78296001,Dans les coulisses de la bibliothèque,Envie de découvrir ce que le public ne voit jamais ?,Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-21T09:00:00+00:00,2025-09-21T15:00:00+00:00,,https://openagenda.com/culture/events/dans-les-coulisses-de-la-bibliotheques
58260119,Journées Européennes du Patrimoine - Visite tout public,"En famille, découvrez l'histoire de la Seconde Guerre mondiale. Cette visite théâtralisée, à voir dès 8 ans, vous plonge dans le quotidien de ceux qui ont vécu cette période.",Musée de la Résistance et de la Déportation de l'Isère,Grenoble,"14, Rue Hébert 38 000 Grenoble",2025-09-21T09:00:00+00:00,2025-09-21T10:00:00+00:00,"musée, activité, visite, théatre, jeune public, famille, seconde guerre mondiale, enfant",https://openagenda.com/culture/events/raconte-moi-la-seconde-guerre-mondiale-visite-theatralisee
48299212,Sortie d'usines !!!,Les Cies Tant'Hâtive et Traverses vous emmènent pour une plongée dans la vie d'un ancien quartier ouvrier par le biais d'une balade sonore et théâtrale décalée. Deux interprètes nous font voyager et …,Mairie de Saint-Martin d'Hères,Saint-Martin-d'Hères,111 avenue Ambroise Croizat 38400 Saint-Martin d'Hères,2025-09-21T11:30:00+00:00,2025-09-21T14:15:00+00:00,,https://openagenda.com/culture/events/sortie-dusines
96372696,"Visite guidée ""L'Isère en histoire - Zoom sur la Préhistoire et la période gallo-romaine","Visite guidée du parcours permanent ""L'Isère en histoire"" : Zoom sur la préhistoire et la période gallo-romaine",Ancien évêché,Grenoble,"11B Rue du Vieux Temple, 38000 Grenoble, France",2025-09-21T12:00:00+00:00,2025-09-21T13:00:00+00:00,,https://openagenda.com/culture/events/visite-guidee-lisere-en-histoire-zoom-sur-la-prehistoire-et-la-periode-gallo-romaine-4512348
94953730,Visite guidée de l'artothèque,"Depuis 1976, l’artothèque de Grenoble propose au prêt une collection d’œuvres d’art originales. Première artothèque installée dans une bibliothèque en France, elle a pour mission de rendre l’art à et…",Bibliothèque d’étude et du patrimoine,Grenoble,"12 Boulevard Maréchal Lyautey, 38000 Grenoble, France",2025-09-21T12:30:00+00:00,2025-09-21T15:30:00+00:00,,https://openagenda.com/culture/events/visite-guidee-de-lartotheque
88715264,Conférence-visite sur l'histoire de la cathédrale Notre-Dame,"Conférence par Gilles-Marie Moreau, historien de la cathédrale et membre de l'Académie Delphinale. Puis visite guidée de la cathédrale, de l'église Saint-Hugues et du cloître.",Cathédrale Notre-Dame de Grenoble,Grenoble,"Place Notre-Dame, 38000 Grenoble, France",2025-09-21T12:30:00+00:00,2025-09-21T14:00:00+00:00,,https://openagenda.com/culture/events/conference-visite-sur-lhistoire-de-la-cathedrale-notre-dame-des-eveques-de-grenoble-et-du-bon-cure-jean-gerin
78007640,Ciné-débat: Mémoires ouvrières,"2 films au prix d’une séance unique, aux tarifs habituels du cinéma",Mon Cine,Saint-Martin-d'Hères,"15 Avenue Ambroise Croizat, 38400 Saint-Martin-d'Hères, France",2025-09-21T12:30:00+00:00,2025-09-21T17:00:00+00:00,,https://openagenda.com/culture/events/cine-debat-memoires-ouvrieres
36052478,"""En attendant Stendhal…"" visite théâtrale au cimetière Saint-Roch, par la Cie de l'élan Théâtre","Au cimetière Saint-Roch, on polémique sur l'éventuel retour de la dépouille de Stendhal à Grenoble. Une visite est organisée dans le cimetière pour valider ou non la décision. Cependant, le guide pas…",Cimetière Saint-Roch - Grenoble,Grenoble,"2, rue du Souvenir - 38000 Grenoble",2025-09-21T13:00:00+00:00,2025-09-21T14:00:00+00:00,,https://openagenda.com/culture/events/en-attendant-stendhal-par-la-cie-de-lelan-theatre
616668,"Visite guidée ""Grenoble au XIXe siècle""","Découvrez le Grenoble du XIXe siècle et ses grandes évolutions politiques, industrielles, culturelles et sociales, à travers les collections présentées au musée et un parcours dans la ville depuis la…",Ancien évêché,Grenoble,"11B Rue du Vieux Temple, 38000 Grenoble, France",2025-09-21T13:30:00+00:00,2025-09-21T15:30:00+00:00,,https://openagenda.com/culture/events/visite-guidee-grenoble-au-xixe-siecle-7071979
1629745,Psalmodies in blue,"Nous vous invitons à un voyage musical immersif durant lequel des instruments folk sans âges, venus des quatre coins du monde, rencontrent des guitares futuristes dans un écrin architectural et à la …",église saint-Jean,Grenoble,"27 Rue Irvoy, 38000 Grenoble",2025-09-21T16:00:00+00:00,2025-09-21T17:00:00+00:00,,https://openagenda.com/culture/events/psalmodies-in-blue
23524301,Etes-vous fait pour les métiers du Transport ?,"Venez découvrir votre potentiel pour vous orienter dans le secteur du TRANSPORT, porteur d’emplois !Le secteur du TRANSPORT vous attire et vous vous demandez s’il peut vous correspondre ?Vous n’avez p",Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2025-09-22T06:45:00+00:00,2025-09-22T10:00:00+00:00,"1 jeune  1 solution, Détection de potentiel, S'informer, Découverte secteur / métier, Découverte formation, Marché du travail",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-du-transport-655075
23037805,Etes-vous fait pÊtes-vous fait pour les métiers de la sécurité ?,Le secteur de la Sécurité vous attire et vous vous demandez s’il peut vous correspondre ?Vous n’avez pas d’expérience dans ce secteur ?Participez à une session de détection de potentiels pour envisage,Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2025-09-22T06:45:00+00:00,2025-09-22T10:30:00+00:00,"Détection de potentiel, #TousMobilisés, 1 jeune  1 solution, S'informer, Découverte secteur / métier",https://openagenda.com/francetravail/events/etes-vous-fait-petes-vous-fait-pour-les-metiers-de-la-securite-663459
54682093,Etes-vous fait pour les métiers du numérique ? Détection de potentiels.,Le secteur du numérique vous attire et vous vous demandez s’il peut vous correspondre ?Vous n’avez pas d’expérience dans ce secteur ?Participez à une session de détection de potentiels pour envisager,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-22T06:45:00+00:00,2025-09-22T10:00:00+00:00,"Détection de potentiel, 1 jeune  1 solution, Marché du travail, S'informer, Découverte secteur / métier",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-du-numerique-detection-de-potentiels-6947425
82331154,Quels sont les impacts du numérique au bureau ?,"Découvrez quels sont les impacts environnementaux et sanitaires du système d'information des organisations, leur évolution et nos recommandations pour un numérique plus responsable.",Webinar en ligne,Grenoble,Grenoble,2025-09-22T15:30:00+00:00,2025-09-22T16:30:00+00:00,,https://openagenda.com/francenum/events/quels-sont-les-impacts-du-numerique-au-bureau
21564228,Minalogic Innovation Boost - IA & décarbonation,Événement La French Tech,Chez Atos,Échirolles,1 rue de Provence 38130 Echirolles – France,2025-09-23T06:30:00+00:00,2025-09-23T15:15:00+00:00,,https://openagenda.com/francenum/events/minalogic-innovation-boost-ia-and-decarbonation
15945677,SATA - HOTE(SSE) DE VENTE,"Information collective avec l'employeur SATA 2 ALPES : - présentation de l'établissement, des postes à pourvoir, conditions de travail. -Echange questions/réponses -Présentation de la méthode de r...",Agence SAINT MARTIN D'HERES,Meylan,38240 Meylan,2025-09-23T06:30:00+00:00,2025-09-23T10:30:00+00:00,"Réunion d'information, #TousMobilisés, Méthode de Recrutement par Simulation, 1 jeune  1 solution, Recrutement sans CV, Tout public, Contrat saisonnier, Rencontre recruteur, Formation assurée, Opportunité d'emploi, en physique",https://openagenda.com/francetravail/events/sata-hotesse-de-vente-141072
30130058,Etes-vous fait pour les métiers du secteur du Service à la Personne ?,Etes-vous fait pour le secteur du service à la personne ? Venez découvrir votre potentiel pour vous orienter dans le secteur du Service à la Personne porteur d'emplois !,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-23T06:45:00+00:00,2025-09-23T10:00:00+00:00,"1 jeune  1 solution, Détection de potentiel, Découverte secteur / métier, Marché du travail",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-du-secteur-du-service-a-la-personne-8799339
15868568,TREMPLIN CARRIERE,"Le marché du travail en pleine évolution a encore et toujours du mal à considérer les candidats séniors comme dans candidats potentiels. Pourtant, vous êtes riches de compétences, de savoirs, de q...",Agence PONT DE CLAIX,Échirolles,38130 Échirolles,2025-09-23T11:30:00+00:00,2025-09-23T13:30:00+00:00,"Réunion d'information, Support à l'entreprise, Marché du travail, Se préparer, Séniors, en physique",https://openagenda.com/francetravail/events/tremplin-carriere-8030378
17090882,L' URSSAF et vous ! Clarifiez vos démarches administratives !,"Vous avez pour projet d'être micro entrepreneur, travailleur indépendant ou en profession libérale : assistez à l'atelier animé par l'URSSAF pour y voir plus clair.",Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-23T12:00:00+00:00,2025-09-23T14:00:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/l-urssaf-et-vous-clarifiez-vos-demarches-administratives-2014900
55946304,"Le groupe Philibert recrute et forme des conducteurs.trices de car, rencontrez-les !","Les Cars PHILIBERT, entreprise de transport de voyageurs, recrutent et forment leurs futur(e)s conducteur(trice)s via la Méthode de Recrutement par Simulation (MRS). Venez les rencontrer lors de c...",Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-23T12:00:00+00:00,2025-09-23T13:30:00+00:00,"Réunion d'information, #TousMobilisés, 1 jeune  1 solution, Recrutement sans CV, Recrutement, Découverte secteur / métier, Débutant(e) accepté(e), Pas de diplôme exigé, Tout public, Formation financée, CDI, Opportunité d'emploi, Rencontre recruteur, en physique",https://openagenda.com/francetravail/events/le-groupe-philibert-recrute-et-forme-des-conducteurstrices-de-car-rencontrez-les-6558238
55272720,Grenoble 1866-1977 : architecture religieuse et modernité,"Conférence en lien avec l'exposition ""De béton et de lumière"" actuellement à la m'A Isère",Maison de l'Architecture de l'Isère,Grenoble,"4 place de Berulle, 38000 Grenoble",2025-09-23T17:00:00+00:00,2025-09-23T19:00:00+00:00,"architecture, architecture religieuse, architecte, XXe, patrimoine, modernité, maisonarchitecture, grenoble, isere, conférence",https://openagenda.com/planlibre/events/grenoble-1866-1977-architecture-religieuse-et-modernite
84486391,SATA - HOTE(SSE) DE VENTE,"Information collective avec l'employeur SATA 2 ALPES : - présentation de l'établissement, des postes à pourvoir, conditions de travail. -Echange questions/réponses -Présentation de la méthode de r...",Agence SAINT MARTIN D'HERES,Meylan,38240 Meylan,2025-09-24T06:30:00+00:00,2025-09-24T14:30:00+00:00,"Réunion d'information, #TousMobilisés, 1 jeune  1 solution, Méthode de Recrutement par Simulation, Recrutement sans CV, Tout public, Formation assurée, Contrat saisonnier, Opportunité d'emploi, Rencontre recruteur, en physique",https://openagenda.com/francetravail/events/sata-hotesse-de-vente-3289179
55095099,Recrutement O Grésivaudan,"Les sociétés O Grenoble et o Grésivaudan, entreprises d'aide à domicile, cherchent à recruter sur plusieurs postes : - aide-ménager(e) à domicile : pas de diplôme ou expérience demandés - garde d'...",Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-24T07:30:00+00:00,2025-09-24T10:30:00+00:00,"Réunion d'information, S'informer, Découverte secteur / métier, Recrutement, Débutant(e) accepté(e), Pas de diplôme exigé, Tout public, Temps complet, Temps partiel, Opportunité d'emploi, CDI, Rencontre recruteur, CDD, en physique",https://openagenda.com/francetravail/events/recrutement-o-gresivaudan-2262049
15245496,ZOOM sur la microentreprise par l'ADIE (et comment la financer),Vous avez le projet de créer votre propre activité. Venez découvrir les différentes étapes importantes pour mener à bien ce projet.,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-25T07:00:00+00:00,2025-09-25T09:00:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/zoom-sur-la-microentreprise-par-ladie-et-comment-la-financer-4267680
62403687,Réunion d'informations Tremplin Carrière - Le club de recherche d'emploi des Seniors,"Information collective Tremplin Carrière: Vous avez plus de 50 ans, un projet professionnel défini et avez besoin d'un coup de pouce pour retrouver un emploi ?",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-25T07:00:00+00:00,2025-09-25T08:30:00+00:00,"Uniques, Aides à l'emploi, S'informer",https://openagenda.com/francetravail/events/reunion-dinformations-tremplin-carriere-le-club-de-recherche-demploi-des-seniors-9731751
70974178,Réunion d'informations Tremplin Carrière - Le club de recherche d'emploi des Seniors,"Information collective Tremplin Carrière: Vous avez plus de 50 ans, un projet professionnel défini et avez besoin d'un coup de pouce pour retrouver un emploi ?",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-25T09:00:00+00:00,2025-09-25T10:30:00+00:00,"Uniques, S'informer, Aides à l'emploi",https://openagenda.com/francetravail/events/reunion-dinformations-tremplin-carriere-le-club-de-recherche-demploi-des-seniors-2068656
40134424,Dégustation de boulettes végétales La Vie,Venez dégustez les boulettes végétales de La Vie dans votre Carrefour !,Carrefour Grenoble Meylan,Meylan,"1 Bd des Alpes, 38240 Meylan",2025-09-26T06:30:00+00:00,2025-09-26T19:30:00+00:00,,https://openagenda.com/la-grande-semaine-vegetale/events/degustation-de-boulettes-vegetales-la-vie
33486890,Je cuisine et j'anime des activités autour de l'alimentation saine,Viens apprendre davantage avec l'association Veg Nature sur ''alimentation saine,Veg Nature,Grenoble,38000 Grenoble,2025-09-26T07:00:00+00:00,2025-10-04T16:00:00+00:00,,https://openagenda.com/la-grande-semaine-vegetale/events/je-cuisine-et-janime-des-activites-autour-de-lalimentation-saine
